Alloy,Al,Co,Cr,Fe,Ni,Cu,Mn,Ti,V,Nb,Mo,Zr,Hf,Ta,Homogenization_Temp,Homogenization_Time,Annealing_Temp,Annealing_Time_(min),Quenching,HPR,Microstructure,Phases,alloy_description,Unnamed: 24,References
FeMnNi,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy FeMnNi contains 3 elemental compositions: Fe (0.333333333), Ni (0.333333333), Mn (0.333333333) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
FeMnNi,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy FeMnNi contains 3 elemental compositions: Fe (0.333333333), Ni (0.333333333), Mn (0.333333333) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
FeMnNi,0.0,0.0,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy FeMnNi contains 3 elemental compositions: Fe (0.333333333), Ni (0.333333333), Mn (0.333333333) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and with heat treatment -  undergone homogenization process at 1200.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and with heat treatment -  undergone homogenization process at 1200.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and with heat treatment -  undergone homogenization process at 1200.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and with heat treatment -  undergone homogenization process at 1200.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrFeNi,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrFeNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Fe (0.25), Ni (0.25) and with heat treatment -  undergone homogenization process at 1200.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoFeMnNi,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoFeMnNi contains 4 elemental compositions: Co (0.25), Fe (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoFeMnNi,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoFeMnNi contains 4 elemental compositions: Co (0.25), Fe (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoFeMnNi,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoFeMnNi contains 4 elemental compositions: Co (0.25), Fe (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoFeMnNi,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoFeMnNi contains 4 elemental compositions: Co (0.25), Fe (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoFeMnNi,0.0,0.25,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoFeMnNi contains 4 elemental compositions: Co (0.25), Fe (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrMnNi,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrMnNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrMnNi,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrMnNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrMnNi,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrMnNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrMnNi,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrMnNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrMnNi,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1440.0,1000,60.0,,,FCC,FCC_SS,"The alloy CoCrMnNi contains 4 elemental compositions: Co (0.25), Cr (0.25), Ni (0.25), Mn (0.25) and with heat treatment -  undergone homogenization process at 1100.0°C, for 1440.0 minutes,, undergone annealing process at 1000°C, for 60.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.actamat.2014.08.026
CoCrMoNbTi0.4,0.0,0.227272727,0.227272727,0.0,0.0,0.0,0.0,0.090909091,0.0,0.227272727,0.227272727,0.0,0.0,0.0,,,,,,,BCC,BCC_SS,"The alloy CoCrMoNbTi0.4 contains 5 elemental compositions: Co (0.227272727), Cr (0.227272727), Ti (0.090909091), Nb (0.227272727), Mo (0.227272727) and without heat treatment,showing a BCC microstructure and BCC_SS phases.",,10.1007/s11661-018-4472-z
CoCrMoNbTi0.4,0.0,0.227272727,0.227272727,0.0,0.0,0.0,0.0,0.090909091,0.0,0.227272727,0.227272727,0.0,0.0,0.0,,,800,1200.0,,,BCC + Im,Im,"The alloy CoCrMoNbTi0.4 contains 5 elemental compositions: Co (0.227272727), Cr (0.227272727), Ti (0.090909091), Nb (0.227272727), Mo (0.227272727) and with heat treatment -  undergone annealing process at 800°C, for 1200.0 minutes,,showing a BCC and Im microstructure and Im phases.",,10.1007/s11661-018-4472-z
CoCrMoNbTi0.4,0.0,0.227272727,0.227272727,0.0,0.0,0.0,0.0,0.090909091,0.0,0.227272727,0.227272727,0.0,0.0,0.0,,,1000,1200.0,,,BCC + Im,Im,"The alloy CoCrMoNbTi0.4 contains 5 elemental compositions: Co (0.227272727), Cr (0.227272727), Ti (0.090909091), Nb (0.227272727), Mo (0.227272727) and with heat treatment -  undergone annealing process at 1000°C, for 1200.0 minutes,,showing a BCC and Im microstructure and Im phases.",,10.1007/s11661-018-4472-z
CoCrMoNbTi0.4,0.0,0.227272727,0.227272727,0.0,0.0,0.0,0.0,0.090909091,0.0,0.227272727,0.227272727,0.0,0.0,0.0,,,1200,1200.0,,,BCC + Im,Im,"The alloy CoCrMoNbTi0.4 contains 5 elemental compositions: Co (0.227272727), Cr (0.227272727), Ti (0.090909091), Nb (0.227272727), Mo (0.227272727) and with heat treatment -  undergone annealing process at 1200°C, for 1200.0 minutes,,showing a BCC and Im microstructure and Im phases.",,10.1007/s11661-018-4472-z
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.03.057
CoCrFeMnNiNbC,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.142857143,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,1200.0,1440.0,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNiNbC contains 6 elemental compositions: Co (0.142857143), Cr (0.142857143), Fe (0.142857143), Ni (0.142857143), Mn (0.142857143), Nb (0.142857143) and with heat treatment -  undergone homogenization process at 1200.0°C, for 1440.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.03.057
CoCrFeMnNi,0.0,0.2,0.2,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Mn (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.03.057
CoCrFeMnNiNbC,0.0,0.142857143,0.142857143,0.142857143,0.142857143,0.0,0.142857143,0.0,0.0,0.142857143,0.0,0.0,0.0,0.0,1200.0,1440.0,,,,,FCC,FCC_SS,"The alloy CoCrFeMnNiNbC contains 6 elemental compositions: Co (0.142857143), Cr (0.142857143), Fe (0.142857143), Ni (0.142857143), Mn (0.142857143), Nb (0.142857143) and with heat treatment -  undergone homogenization process at 1200.0°C, for 1440.0 minutes,,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.msea.2019.03.057
CoCrFeNiNb0.25,0.0,0.235294118,0.235294118,0.235294118,0.235294118,0.0,0.0,0.0,0.0,0.058823529,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy CoCrFeNiNb0.25 contains 5 elemental compositions: Co (0.235294118), Cr (0.235294118), Fe (0.235294118), Ni (0.235294118), Nb (0.058823529) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.jallcom.2016.01.153
CoCrFeNiNb0.25,0.0,0.235294118,0.235294118,0.235294118,0.235294118,0.0,0.0,0.0,0.0,0.058823529,0.0,0.0,0.0,0.0,,,750,10080.0,AQ,,FCC + Im,Im,"The alloy CoCrFeNiNb0.25 contains 5 elemental compositions: Co (0.235294118), Cr (0.235294118), Fe (0.235294118), Ni (0.235294118), Nb (0.058823529) and with heat treatment -  undergone annealing process at 750°C, for 10080.0 minutes,, and undergone quenching process (AQ),,showing a FCC and Im microstructure and Im phases.",,10.1016/j.jallcom.2016.01.153
CoCrCuFeNi,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC,FCC_SS,"The alloy CoCrCuFeNi contains 5 elemental compositions: Co (0.2), Cr (0.2), Fe (0.2), Ni (0.2), Cu (0.2) and without heat treatment,showing a FCC microstructure and FCC_SS phases.",,10.1016/j.intermet.2006.08.005
CoCrMoNbTi,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,,,,,,Ti0,BCC + Im,Im,"The alloy CoCrMoNbTi contains 5 elemental compositions: Co (0.2), Cr (0.2), Ti (0.2), Nb (0.2), Mo (0.2) and with heat treatment -  with an HPR (Hot Plasticity Ratio) value of Ti0,showing a BCC and Im microstructure and Im phases.",,10.1007/s11665-017-2799-z
CoCrMoNbTi0.2,0.0,0.238095238,0.238095238,0.0,0.0,0.0,0.0,0.047619048,0.0,0.238095238,0.238095238,0.0,0.0,0.0,,,,,,Ti0.2,BCC + Im,Im,"The alloy CoCrMoNbTi0.2 contains 5 elemental compositions: Co (0.238095238), Cr (0.238095238), Ti (0.047619048), Nb (0.238095238), Mo (0.238095238) and with heat treatment -  with an HPR (Hot Plasticity Ratio) value of Ti0.2,showing a BCC and Im microstructure and Im phases.",,10.1007/s11665-017-2799-z
CoCrMoNbTi0.4,0.0,0.227272727,0.227272727,0.0,0.0,0.0,0.0,0.090909091,0.0,0.227272727,0.227272727,0.0,0.0,0.0,,,,,,Ti0.4,BCC,BCC_SS,"The alloy CoCrMoNbTi0.4 contains 5 elemental compositions: Co (0.227272727), Cr (0.227272727), Ti (0.090909091), Nb (0.227272727), Mo (0.227272727) and with heat treatment -  with an HPR (Hot Plasticity Ratio) value of Ti0.4,showing a BCC microstructure and BCC_SS phases.",,10.1007/s11665-017-2799-z
CoCrMoNbTi0.5,0.0,0.222222222,0.222222222,0.0,0.0,0.0,0.0,0.111111111,0.0,0.222222222,0.222222222,0.0,0.0,0.0,,,,,,Ti0.5,BCC + Im,Im,"The alloy CoCrMoNbTi0.5 contains 5 elemental compositions: Co (0.222222222), Cr (0.222222222), Ti (0.111111111), Nb (0.222222222), Mo (0.222222222) and with heat treatment -  with an HPR (Hot Plasticity Ratio) value of Ti0.5,showing a BCC and Im microstructure and Im phases.",,10.1007/s11665-017-2799-z
CoCrMoNbTi1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.0,,,,,,Ti1.0,BCC + Im,Im,"The alloy CoCrMoNbTi1.0 contains 5 elemental compositions: Co (0.2), Cr (0.2), Ti (0.2), Nb (0.2), Mo (0.2) and with heat treatment -  with an HPR (Hot Plasticity Ratio) value of Ti1.0,showing a BCC and Im microstructure and Im phases.",,10.1007/s11665-017-2799-z
AlCoCrFeNiC1.5,0.153846154,0.153846154,0.153846154,0.153846154,0.153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,BCC + Im,Im,"The alloy AlCoCrFeNiC1.5 contains 5 elemental compositions: Al (0.153846154), Co (0.153846154), Cr (0.153846154), Fe (0.153846154), Ni (0.153846154) and without heat treatment,showing a BCC and Im microstructure and Im phases.",,10.1016/j.jallcom.2010.10.047
Fe36Ni18Mn33Al13,0.13,0.0,0.0,0.36,0.18,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13 contains 4 elemental compositions: Al (0.13), Fe (0.36), Ni (0.18), Mn (0.33) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti2,0.12745098,0.0,0.0,0.352941176,0.176470588,0.0,0.323529412,0.019607843,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti2 contains 5 elemental compositions: Al (0.12745098), Fe (0.352941176), Ni (0.176470588), Mn (0.323529412), Ti (0.019607843) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti2,0.12745098,0.0,0.0,0.352941176,0.176470588,0.0,0.323529412,0.019607843,0.0,0.0,0.0,0.0,0.0,0.0,,,550,1440.0,AQ,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti2 contains 5 elemental compositions: Al (0.12745098), Fe (0.352941176), Ni (0.176470588), Mn (0.323529412), Ti (0.019607843) and with heat treatment -  undergone annealing process at 550°C, for 1440.0 minutes,, and undergone quenching process (AQ),,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti4,0.125,0.0,0.0,0.346153846,0.173076923,0.0,0.317307692,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti4 contains 5 elemental compositions: Al (0.125), Fe (0.346153846), Ni (0.173076923), Mn (0.317307692), Ti (0.038461538) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti4,0.125,0.0,0.0,0.346153846,0.173076923,0.0,0.317307692,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,,,550,1440.0,AQ,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti4 contains 5 elemental compositions: Al (0.125), Fe (0.346153846), Ni (0.173076923), Mn (0.317307692), Ti (0.038461538) and with heat treatment -  undergone annealing process at 550°C, for 1440.0 minutes,, and undergone quenching process (AQ),,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti4,0.125,0.0,0.0,0.346153846,0.173076923,0.0,0.317307692,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,,,900,1200.0,AQ,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti4 contains 5 elemental compositions: Al (0.125), Fe (0.346153846), Ni (0.173076923), Mn (0.317307692), Ti (0.038461538) and with heat treatment -  undergone annealing process at 900°C, for 1200.0 minutes,, and undergone quenching process (AQ),,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti6,0.12745098,0.0,0.0,0.352941176,0.176470588,0.0,0.323529412,0.019607843,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti6 contains 5 elemental compositions: Al (0.12745098), Fe (0.352941176), Ni (0.176470588), Mn (0.323529412), Ti (0.019607843) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti6,0.12745098,0.0,0.0,0.352941176,0.176470588,0.0,0.323529412,0.019607843,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti6 contains 5 elemental compositions: Al (0.12745098), Fe (0.352941176), Ni (0.176470588), Mn (0.323529412), Ti (0.019607843) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe36Ni18Mn33Al13Ti2,0.12745098,0.0,0.0,0.352941176,0.176470588,0.0,0.323529412,0.019607843,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13Ti2 contains 5 elemental compositions: Al (0.12745098), Fe (0.352941176), Ni (0.176470588), Mn (0.323529412), Ti (0.019607843) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1016/j.intermet.2016.06.001
Fe30Ni20Mn35Al15,0.15,0.0,0.0,0.3,0.2,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe30Ni20Mn35Al15 contains 4 elemental compositions: Al (0.15), Fe (0.3), Ni (0.2), Mn (0.35) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
Fe33Ni19Mn34Al14,0.14,0.0,0.0,0.33,0.19,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe33Ni19Mn34Al14 contains 4 elemental compositions: Al (0.14), Fe (0.33), Ni (0.19), Mn (0.34) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
Fe29Ni19Mn38Al14,0.14,0.0,0.0,0.29,0.19,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe29Ni19Mn38Al14 contains 4 elemental compositions: Al (0.14), Fe (0.29), Ni (0.19), Mn (0.38) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
Fe36Ni18Mn33Al13,0.13,0.0,0.0,0.36,0.18,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13 contains 4 elemental compositions: Al (0.13), Fe (0.36), Ni (0.18), Mn (0.33) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
Fe31Ni18Mn38Al13,0.13,0.0,0.0,0.31,0.18,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe31Ni18Mn38Al13 contains 4 elemental compositions: Al (0.13), Fe (0.31), Ni (0.18), Mn (0.38) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
Fe33Ni17Mn38Al12,0.12,0.0,0.0,0.33,0.17,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe33Ni17Mn38Al12 contains 4 elemental compositions: Al (0.12), Fe (0.33), Ni (0.17), Mn (0.38) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
Fe34Ni16Mn39Al11,0.11,0.0,0.0,0.34,0.16,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe34Ni16Mn39Al11 contains 4 elemental compositions: Al (0.11), Fe (0.34), Ni (0.16), Mn (0.39) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
Fe36Ni18Mn33Al13,0.13,0.0,0.0,0.36,0.18,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,FCC + Im,Im,"The alloy Fe36Ni18Mn33Al13 contains 4 elemental compositions: Al (0.13), Fe (0.36), Ni (0.18), Mn (0.33) and without heat treatment,showing a FCC and Im microstructure and Im phases.",,10.1007/s10853-013-7884-6
